PMID	Gene Name	Gene Type	Cell Name	Cell Type	Tissue Type	Experiment Type	Experimental Method	Title	Function	GeneNameText	id	Interacting Gene	CellOntologyID	Marker Type	Disease Name
30387318	ATOH1	TF	Stem cell	Normal cell	Embryo	low-throughput	qRT-PCR;Western Blot;Immunofluorescent staining	Synthetic mRNAs Drive Highly Efficient iPS Cell Differentiation to Dopaminergic Neurons	ATOH1 is a transcription factor expressed in Pluripotent stem cell,has to do with differentiating neurons		4589	NEUROG2	CL_0000034	Cell Marker	
30393086	SIRT1	TFMarker	Epithelial cell	Normal cell	Skin	low-throughput + high-throughput	qRT-PCR;Weston blot;RNA-seq;qPCR;Immunofluorescent staining;Microscopic observation	Adiponectin Enhances Human Keratinocyte Lipid Synthesis via SIRT1 and Nuclear Hormone Receptor Signaling	SIRT1 is a transcription factor expressed in Epidermal cell,associated with enhanced lipid synthesis in human keratinocytes		4590		CL_0000066	Cell Marker	
30397075	SNW1	TFMarker	Bone marrow cell	Normal cell	Bone marrow	low-throughput + high-throughput	qPCR;Weston blot;ChIP-PCR;ChIP-seq	SNW1, a Novel Transcriptional Regulator of the NF-κB Pathway	SNW1 is a unique protein previously shown to be involved in both splicing and transcription, and in this case, its role involves binding to the NF-κB-p-TEFb complex to facilitate transcriptional elongation of some NF-κB target genes.		4591			Cell Marker	
30397350	KLRB1	T Marker	T cell	Normal cell	Intestine	low-throughput + high-throughput	ChIP-qPCR;qPCR;Flow cytometry;RNA-seq;ATAC-seq	Human retinoic acid–regulated CD161+ regulatory  T cells support wound repair in intestinal mucosa	CD161 was co-stimulatory, and ligation with the T cell antigen receptor induced cytokines that accelerated the wound healing of intestinal Epithelial cells.		4592	RUNX1	CL_0000084	Cell Marker	
30397350	RUNX1	TF	T cell	Normal cell	Intestine	low-throughput + high-throughput	ChIP-qPCR;qPCR;Flow cytometry;RNA-seq;ATAC-seq	Human retinoic acid–regulated CD161+ regulatory  T cells support wound repair in intestinal mucosa	The transcription factor RUNX1 directly regulates CD161 and ligation with T cell antigen receptor-induced cytokines to accelerate wound healing of intestinal epithelial cells		4593	KLRB1	CL_0000084	Cell Marker	
30401413	FOXA3	TF	Liver cell	Normal cell	Liver	low-throughput + high-throughput	qRT-PCR;Sequencing technique	A multiple-cell microenvironment in a three-dimensional system enhances direct cellular reprogramming into hepatic organoids	FOXA3 is a transcription factor expressed in Hepatocyte.		4594	HNF4A	CL_0000182	Cell Marker	
30401413	HNF1A	TF	Liver cell	Normal cell	Liver	low-throughput + high-throughput	qRT-PCR;Sequencing technique	A multiple-cell microenvironment in a three-dimensional system enhances direct cellular reprogramming into hepatic  organoids	HNF1A is a transcription factor expressed in Hepatocyte.		4595	HNF4A	CL_0000182	Cell Marker	
30401413	HNF4A	TF	Liver cell	Normal cell	Liver	low-throughput + high-throughput	qRT-PCR;Sequencing technique	A multiple-cell microenvironment in a three-dimensional system enhances direct cellular reprogramming into hepatic  organoids	HNF4A is a transcription factor expressed in Hepatocyte and regulated by transcription factor HNF1A,FOXA3		4596	FOXA3;HNF1A	CL_0000182	Cell Marker	
30421162	RUNX2	TFMarker	Osteoblast cell	Normal cell	Bone	low-throughput	Western blot;Immunofluorescent staining;Microscopic observation	Orthosilicic Acid Accelerates Bone Formation in Human Osteoblast-LikeCells Through the PI3K–Akt–mTOR Pathway	RUNX2(runt-related transcription factor 2) is a related osteogenesis marker expressed in Osteoblast cell.		4597		CL_0000062	Cell Marker	
30425074	TCF7	TF	Embryonic cell	Normal cell	Kidney	low-throughput + high-throughput	qRT-PCR;Western blot;RNA-seq;ChIP-seq;RT-qPCR	TCF/LEF dependent and independent transcriptionalregulation of Wnt/b-catenin target genes	TCF7 controls β-catenin activity in Embryonic cell.		4598			Cell Marker	
30425074	LEF1	TF	Embryonic cell	Normal cell	Kidney	low-throughput + high-throughput	qRT-PCR;Western blot;RNA-seq;ChIP-seq;RT-qPCR	TCF/LEF dependent and independent transcriptionalregulation of Wnt/b-catenin target genes	LEF1 controls β-catenin activity in Embryonic cell.		4599			Cell Marker	
30425241	AHR	TFMarker	T cell	Normal cell	Brain	low-throughput	Flow cytometric analysis;RT-PCR	TGFβ1 signaling sustains aryl hydrocarbon receptor (AHR) expression and restrains the pathogenic potential of TH17 cells by an AHR-independent mechanism	The aryl hydrocarbon receptor (AHR) is a transcription factor activated by ligand highly expressed on TH17 cells;Although AHR is highly expressed on in vitro-generated nonpathogenic TH17 cells, its ligation does not shift TH17 cells to an anti-inflammatory phenotype. Further studies investigating the role of AHR beyond TH17 differentiation may provide a useful understanding of the physiopathology of autoimmune diseases		4600		CL_0000084	Cell Marker	
30425241	TGFB1	TF	T cell	Normal cell	Brain	low-throughput	Flow cytometric analysis;RT-PCR	TGFβ1 signaling sustains aryl hydrocarbon receptor (AHR) expression and restrains the pathogenic potential of TH17 cells by an AHR-independent mechanism	The transcription factor TGFβ1 regulates AHR gene expression in TH17 cells by activating TGFβ1 signaling 		4601	AHR	CL_0000084	Cell Marker	
30426803	ATF6	TF	Smooth muscle cell	Normal cell	Vagina	low-throughput	Western blot;PCR;Microscopic observation	Endoplasmic reticulum stress contributes to the pathogenesis of stress urinary incontinence in postmenopausal women	ATF6(activating transcription factor 6) is a transcription factor expressed in Vagina Smooth muscle cell.		4602	DDIT3	CL_0000192	Cell Marker	
30426803	DDIT3	T Marker	Smooth muscle cell	Normal cell	Vagina	low-throughput	Western blot;PCR;Microscopic observation	Endoplasmic reticulum stress contributes to the pathogenesis of stress urinary incontinence in postmenopausal women	CHOP protein is a marker expressed in vaginal smooth muscle cells		4603	ATF6	CL_0000192	Cell Marker	
30429208	EPAS1	TF Pmarker	Hypoxic cell	Normal cell	Liver	low-throughput + high-throughput	ChIP-seq;RNA-seq;Western blot	Inherent DNA-binding specificities of the HIF-1α and HIF-2α transcription factors in chromatin	HIF-2α and HIF-1α are the major transcriptional regulators of hypoxia response in Hypoxic cell		4604			Cell Marker	
30429208	HIF1A	TF Pmarker	Hypoxic cell	Normal cell	Liver	low-throughput + high-throughput	ChIP-seq;RNA-seq;Western blot	Inherent DNA-binding specificities of the HIF-1α and HIF-2α transcription factors in chromatin	HIF-2α and HIF-1α are the major transcriptional regulators of hypoxia response in Hypoxic cell		4605			Cell Marker	
30429507	RUNX2	TF	Osteoblast cell	Normal cell	Bone	low-throughput + high-throughput	RT-PCR;qPCR;Western blot;Sequencing technique	KLF2 regulates osteoblast differentiation by targeting of Runx2	Runx2 is a central transcription factor regulating osteoblast differentiation and promoting bone mineralization regulated by KLF2 in Osteoblast cell.		4606	KLF2	CL_0000062	Cell Marker	
30429507	KLF2	TF	Osteoblast cell	Normal cell	Bone	low-throughput + high-throughput	RT-PCR;qPCR;Western blot;Sequencing technique	KLF2 regulates osteoblast differentiation by targeting of Runx2	KLF2 promoted osteoblast differentiation by regulating Runx2 and physically interacting with Runx2.KLF2 as a novel regulator of osteoblast differentiation. KLF2 might be a new therapeutic target for Bone disease.		4607	RUNX2	CL_0000062	Cell Marker	
30442679	KRIT1	T Marker	Endothelial cell	Normal cell	Brain	low-throughput	Weston blot;Immunofluorescent staining	Cerebral cavernous malformations form an anticoagulant vascular domain in humans and mice	KRIT1 gene inactivation leads to the formation of Cerebral cavernous malformations		4608	KLF2;KLF4	CL_0000115	Cell Marker	
30442679	PDCD10	T Marker	Endothelial cell	Normal cell	Brain	low-throughput	Weston blot;Immunofluorescent staining	Cerebral cavernous malformations form an anticoagulant vascular domain in humans and mice	PDCD10 gene inactivation leads to the formation of Cerebral cavernous malformations		4609	KLF2;KLF4	CL_0000115	Cell Marker	
30442679	KLF2	TF	Endothelial cell	Normal cell	Brain	low-throughput	Weston blot;Immunofluorescent staining	Cerebral cavernous malformations form an anticoagulant vascular domain in humans and mice	KLF2 is a transcription factor the affects Brain endothelial cells,KLF2 promotes the expression of markers of osteoblast differentiation (Alp, Osx, and Ocn), and stimulates mineralization by increasing Runx2 expression at mRNA and protein levels to promote osteoblast differentiation		4610	THBD;MCL1	CL_0000115	Cell Marker	
30442679	KLF4	TF	Endothelial cell	Normal cell	Brain	low-throughput	Weston blot;Immunofluorescent staining	Cerebral cavernous malformations form an anticoagulant vascular domain in humans and mice	KLF4 is a transcription factor the affects Brain endothelial cells		4611	THBD;MCL1	CL_0000115	Cell Marker	
30443989	BARX1	TF Pmarker	Mesenchyme cell	Normal cell	Bone	low-throughput	Western blot;Immunohistochemistry;RT-PCR;qRT-PCR	AP2a enhanced the osteogenic differentiation of mesenchymal stem cells by inhibiting the formation of YAP/RUNX2 complex and BARX1 transcription	BARX1 is a transcription factor that inhibits osteogenic differentiation of MSCs		4612	YAP1	CL_0008019	Cell Marker	
30443989	RUNX2	TF Pmarker	Mesenchyme cell	Normal cell	Bone	low-throughput	Western blot;Immunohistochemistry;RT-PCR;qRT-PCR	AP2a enhanced the osteogenic differentiation of mesenchymal stem cells by inhibiting the formation of YAP/RUNX2 complex and BARX1 transcription	RUNX2 is a key transcription factor in bone differentiation in Mesenchyme cell		4613	YAP1	CL_0008019	Cell Marker	
30443989	YAP1	TF Pmarker	Mesenchyme cell	Normal cell	Bone	low-throughput	Western blot;Immunohistochemistry;RT-PCR;qRT-PCR	AP2a enhanced the osteogenic differentiation of mesenchymal stem cells by inhibiting the formation of YAP/RUNX2 complex and BARX1 transcription	YAP and AP2a protein complex also interacts with the BARX1 promoter through AP2a, inhibit the transcription of BARX1		4614	BARX1;RUNX2	CL_0008019	Cell Marker	
30444564	SMAD4	TF	Mesenchyme cell	Normal cell	Adipose	low-throughput + high-throughput	Western blot;Microscopic observation;RNA-seq	A Reciprocal Role of the Smad4-Taz Axis in Osteogenesis and Adipogenesis of Mesenchymal Stem Cells	SMAD4 can directly bound to the Taz protein and become a new intrinsic regulator for adipo-osteogenic differentiation of Mesenchymal stem cells		4615	TAZ	CL_0008019	Cell Marker	
30444564	RUNX2	TF	Mesenchyme cell	Normal cell	Adipose	low-throughput + high-throughput	Western blot;Microscopic observation;RNA-seq	A Reciprocal Role of the Smad4-Taz Axis in Osteogenesis and Adipogenesis of Mesenchymal Stem Cells	Reduced interaction of transcription factors RUNX2 and PPARγ resulted in delayed osteogenesis or enhanced adipogenesis in Mesenchymal stem cells		4616	TAZ	CL_0008019	Cell Marker	
30444564	TAZ	T Marker	Mesenchyme cell	Normal cell	Adipose	low-throughput + high-throughput	Western blot;Microscopic observation;RNA-seq	A Reciprocal Role of the Smad4-Taz Axis in Osteogenesis and Adipogenesis of Mesenchymal Stem Cells	TAZ is a marker protein for transcription factors Smad4, Runx2, and PPARγ		4617	SMAD4;RUNX2	CL_0008019	Cell Marker	
30447934	BMPFAMILY	T Marker	Epithelial cell	Normal cell	Kidney	low-throughput + high-throughput	Microscopic observation;Immunofluorescent staining;Western blot;RNA-seq; ChIP-qPCR;qPCR	Canonical BMP signaling in tubular cells mediates recovery after acute kidney injury	The transcription factor BMP inhibits the prefibrotic signal of renal tubule cells and helps prevent the progression of acute kidney injury to chronic kidney disease.		4618		CL_0000066	Cell Marker	
30447934	BMPR1A	T Marker	Epithelial cell	Normal cell	Kidney	low-throughput + high-throughput	Microscopic observation;Immunofluorescent staining;Western blot;RNA-seq; ChIP-qPCR;qPCR	Canonical BMP signaling in tubular cells mediates recovery after acute kidney injury	BMP receptor 1A (BMPR1A) is a biomarker of ischemia reperfusion injury in Kidney tubular cell.		4619		CL_0000066	Cell Marker	
30462552	VCAM1	T Marker	Endothelial cell	Normal cell	Aorta	low-throughput + high-throughput	qPCR;Western blot;Flow cytometry;Immunofluorescent staining; Microscopic observation;Gene knock down	Downregulation of GATA6 in mTOR-inhibited human aortic endothelial cells: effects on TNF--induced VCAM-1 expression and monocytic cell adhesion	Increased expression of vascular celladhesion molecule 1 (VCAM-1) on the aortic endothelium is an earlymarker of atherogenesis		4620	GATA6;PRRT2	CL_0000115	Cell Marker	
30462552	MTOR	T Marker	Endothelial cell	Normal cell	Aorta	low-throughput + high-throughput	qPCR;Western blot;Flow cytometry;Immunofluorescent staining; Microscopic observation;Gene knock down	Downregulation of GATA6 in mTOR-inhibited human aortic endothelial cells: effects on TNF--induced VCAM-1 expression and monocytic cell adhesion	MTOR regulated VCAM1 transcription through a mechanism involving transcription factor GATA6 and  inhibition of mTOR can lead to PKC- activation and upregulation of miR-200a-3p in Aortic endothelial cell.		4621	VCAM1	CL_0000115	Cell Marker	
30462552	GATA6	TF	Endothelial cell	Normal cell	Aorta	low-throughput + high-throughput	qPCR;Western blot;Flow cytometry;Immunofluorescent staining; Microscopic observation;Gene knock down	Downregulation of GATA6 in mTOR-inhibited human aortic endothelial cells: effects on TNF--induced VCAM-1 expression and monocytic cell adhesion	GATA6 is a transcription factor the affects Human aortic endothelial cells regulated by PRRT2.		4622	PRRT2;VCAM1	CL_0000115	Cell Marker	
30462552	TNF	T Marker	Endothelial cell	Normal cell	Aorta	low-throughput + high-throughput	qPCR;Western blot;Flow cytometry;Immunofluorescent staining; Microscopic observation;Gene knock down	Downregulation of GATA6 in mTOR-inhibited human aortic endothelial cells: effects on TNF--induced VCAM-1 expression and monocytic cell adhesion	TNF-α is a Marker in Human aortic endothelial cells		4623	VCAM1	CL_0000115	Cell Marker	
30462552	PRRT2	I Marker	Endothelial cell	Normal cell	Aorta	low-throughput + high-throughput	qPCR;Western blot;Flow cytometry;Immunofluorescent staining; Microscopic observation;Gene knock down	Downregulation of GATA6 in mTOR-inhibited human aortic endothelial cells: effects on TNF--induced VCAM-1 expression and monocytic cell adhesion	Activation of PKC- and upregulation of miR-200a-3p independently inhibited TNF-induced transcription factor GATA6 expression, which in turn inhibited VCAM-1 expression and monocyte adhesion to aortic endothelium		4624	GATA6;VCAM1	CL_0000115	Cell Marker	
30471511	IRF4	TF Pmarker	T cell	Normal cell	Blood	low-throughput + high-throughput	qPCR;Flow cytometry;Sequencing technique	T cell Subsets in Peripheral Blood of Women with Recurrent Implantation Failure	IRF4 is a specific factors the affects T cell		4625	CD8A	CL_0000084	Cell Marker	
